Mod:Item:MetaData, Localized Name
thermaldynamics:retriever:2, レインフォースドレトリーバー
thermaldynamics:retriever:3, シグナルムレトリーバー
thermaldynamics:retriever:4, レゾナントレトリーバー
thermaldynamics:relay:0, レッドストーンリレー
thermaldynamics:cover:0, 石のカバー
thermaldynamics:cover:0, 花崗岩のカバー
thermaldynamics:cover:0, 磨かれた花崗岩のカバー
thermaldynamics:cover:0, 閃緑岩のカバー
thermaldynamics:cover:0, 磨かれた閃緑岩のカバー
thermaldynamics:cover:0, 安山岩のカバー
thermaldynamics:cover:0, 磨かれた安山岩のカバー
thermaldynamics:cover:0, 草ブロックのカバー
thermaldynamics:cover:0, 土のカバー
thermaldynamics:cover:0, 粗い土のカバー
thermaldynamics:cover:0, ポドゾルのカバー
thermaldynamics:cover:0, 丸石のカバー
thermaldynamics:cover:0, オークの木材のカバー
thermaldynamics:cover:0, マツの木材のカバー
thermaldynamics:cover:0, シラカバの木材のカバー
thermaldynamics:cover:0, ジャングルの木材のカバー
thermaldynamics:cover:0, アカシアの木材のカバー
thermaldynamics:cover:0, ダークオークの木材のカバー
thermaldynamics:cover:0, 岩盤のカバー
thermaldynamics:cover:0, 砂のカバー
thermaldynamics:cover:0, 赤い砂のカバー
thermaldynamics:cover:0, 砂利のカバー
thermaldynamics:cover:0, 金鉱石のカバー
thermaldynamics:cover:0, 鉄鉱石のカバー
thermaldynamics:cover:0, 石炭鉱石のカバー
thermaldynamics:cover:0, オークの原木のカバー
thermaldynamics:cover:0, マツの原木のカバー
thermaldynamics:cover:0, シラカバの原木のカバー
thermaldynamics:cover:0, ジャングルの原木のカバー
thermaldynamics:cover:0, オークの葉のカバー
thermaldynamics:cover:0, マツの葉のカバー
thermaldynamics:cover:0, シラカバの葉のカバー
thermaldynamics:cover:0, ジャングルの葉のカバー
thermaldynamics:cover:0, スポンジのカバー
thermaldynamics:cover:0, 濡れたスポンジのカバー
thermaldynamics:cover:0, ガラスのカバー
thermaldynamics:cover:0, ラピスラズリ鉱石のカバー
thermaldynamics:cover:0, ラピスラズリブロックのカバー
thermaldynamics:cover:0, 砂岩のカバー
thermaldynamics:cover:0, 模様入りの砂岩のカバー
thermaldynamics:cover:0, 滑らかな砂岩のカバー
thermaldynamics:cover:0, 白色の羊毛のカバー
thermaldynamics:cover:0, 橙色の羊毛のカバー
thermaldynamics:cover:0, 赤紫色の羊毛のカバー
thermaldynamics:cover:0, 空色の羊毛のカバー
thermaldynamics:cover:0, 黄色の羊毛のカバー
thermaldynamics:cover:0, 黄緑色の羊毛のカバー
thermaldynamics:cover:0, 桃色の羊毛のカバー
thermaldynamics:cover:0, 灰色の羊毛のカバー
thermaldynamics:cover:0, 薄灰色の羊毛のカバー
thermaldynamics:cover:0, 青緑色の羊毛のカバー
thermaldynamics:cover:0, 紫色の羊毛のカバー
thermaldynamics:cover:0, 青色の羊毛のカバー
thermaldynamics:cover:0, 茶色の羊毛のカバー
thermaldynamics:cover:0, 緑色の羊毛のカバー
thermaldynamics:cover:0, 赤色の羊毛のカバー
thermaldynamics:cover:0, 黒色の羊毛のカバー
thermaldynamics:cover:0, 金ブロックのカバー
thermaldynamics:cover:0, 鉄ブロックのカバー
thermaldynamics:cover:0, 石のハーフブロックのカバー
thermaldynamics:cover:0, 砂岩のハーフブロックのカバー
thermaldynamics:cover:0, 丸石のハーフブロックのカバー
thermaldynamics:cover:0, レンガのハーフブロックのカバー
thermaldynamics:cover:0, 石レンガのハーフブロックのカバー
thermaldynamics:cover:0, ネザーレンガのハーフブロックのカバー
thermaldynamics:cover:0, クォーツのハーフブロックのカバー
thermaldynamics:cover:0, レンガのカバー
thermaldynamics:cover:0, TNTのカバー
thermaldynamics:cover:0, 本棚のカバー
thermaldynamics:cover:0, 苔むした丸石のカバー
thermaldynamics:cover:0, 黒曜石のカバー
thermaldynamics:cover:0, オークの木材の階段のカバー
thermaldynamics:cover:0, ダイヤモンド鉱石のカバー
thermaldynamics:cover:0, ダイヤモンドブロックのカバー
thermaldynamics:cover:0, 作業台のカバー
thermaldynamics:cover:0, 丸石の階段のカバー
thermaldynamics:cover:0, レッドストーン鉱石のカバー
thermaldynamics:cover:0, 氷のカバー
thermaldynamics:cover:0, 雪のカバー
thermaldynamics:cover:0, サボテンのカバー
thermaldynamics:cover:0, 粘土のカバー
thermaldynamics:cover:0, カボチャのカバー
thermaldynamics:cover:0, ネザーラックのカバー
thermaldynamics:cover:0, ソウルサンドのカバー
thermaldynamics:cover:0, グロウストーンのカバー
thermaldynamics:cover:0, ジャック・オ・ランタンのカバー
thermaldynamics:cover:0, 白色の色付きガラスのカバー
thermaldynamics:cover:0, 橙色の色付きガラスのカバー
thermaldynamics:cover:0, 赤紫色の色付きガラスのカバー
thermaldynamics:cover:0, 空色の色付きガラスのカバー
thermaldynamics:cover:0, 黄色の色付きガラスのカバー
thermaldynamics:cover:0, 黄緑色の色付きガラスのカバー
thermaldynamics:cover:0, 桃色の色付きガラスのカバー
thermaldynamics:cover:0, 灰色の色付きガラスのカバー
thermaldynamics:cover:0, 薄灰色の色付きガラスのカバー
thermaldynamics:cover:0, 青緑色の色付きガラスのカバー
thermaldynamics:cover:0, 紫色の色付きガラスのカバー
thermaldynamics:cover:0, 青色の色付きガラスのカバー
thermaldynamics:cover:0, 茶色の色付きガラスのカバー
thermaldynamics:cover:0, 緑色の色付きガラスのカバー
thermaldynamics:cover:0, 赤色の色付きガラスのカバー
thermaldynamics:cover:0, 黒色の色付きガラスのカバー
thermaldynamics:cover:0, シルバーフィッシュ入りの石のカバー
thermaldynamics:cover:0, シルバーフィッシュ入りの丸石のカバー
thermaldynamics:cover:0, シルバーフィッシュ入りの石レンガのカバー
thermaldynamics:cover:0, シルバーフィッシュ入りの苔石レンガのカバー
thermaldynamics:cover:0, シルバーフィッシュ入りのひび割れた石レンガのカバー
thermaldynamics:cover:0, シルバーフィッシュ入りの模様入りの石レンガのカバー
thermaldynamics:cover:0, 石レンガのカバー
thermaldynamics:cover:0, 苔むした石レンガのカバー
thermaldynamics:cover:0, ひび割れた石レンガのカバー
thermaldynamics:cover:0, 模様入りの石レンガのカバー
thermaldynamics:cover:0, 鉄格子のカバー
thermaldynamics:cover:0, 板ガラスのカバー
thermaldynamics:cover:0, スイカのカバー
thermaldynamics:cover:0, レンガの階段のカバー
thermaldynamics:cover:0, 石レンガの階段のカバー
thermaldynamics:cover:0, 菌糸のカバー
thermaldynamics:cover:0, ネザーレンガのカバー
thermaldynamics:cover:0, ネザーレンガの階段のカバー
thermaldynamics:cover:0, エンドポータルのカバー
thermaldynamics:cover:0, エンドストーンのカバー
thermaldynamics:cover:0, レッドストーンランプのカバー
thermaldynamics:cover:0, オークの木材のハーフブロックのカバー
thermaldynamics:cover:0, マツの木材のハーフブロックのカバー
thermaldynamics:cover:0, シラカバの木材のハーフブロックのカバー
thermaldynamics:cover:0, ジャングルの木材のハーフブロックのカバー
thermaldynamics:cover:0, アカシアの木材のハーフブロックのカバー
thermaldynamics:cover:0, ダークオークの木材のハーフブロックのカバー
thermaldynamics:cover:0, 砂岩の階段のカバー
thermaldynamics:cover:0, エメラルド鉱石のカバー
thermaldynamics:cover:0, トリップワイヤーフックのカバー
thermaldynamics:cover:0, エメラルドブロックのカバー
thermaldynamics:cover:0, マツの木材の階段のカバー
thermaldynamics:cover:0, シラカバの木材の階段のカバー
thermaldynamics:cover:0, ジャングルの木材の階段のカバー
thermaldynamics:cover:0, レッドストーンブロックのカバー
thermaldynamics:cover:0, ネザークォーツ鉱石のカバー
thermaldynamics:cover:0, クォーツブロックのカバー
thermaldynamics:cover:0, 模様入りのクォーツブロックのカバー
thermaldynamics:cover:0, 柱状のクォーツブロックのカバー
thermaldynamics:cover:0, クォーツの階段のカバー
thermaldynamics:cover:0, 白色のテラコッタのカバー
thermaldynamics:cover:0, 橙色のテラコッタのカバー
thermaldynamics:cover:0, 赤紫色のテラコッタのカバー
thermaldynamics:cover:0, 空色のテラコッタのカバー
thermaldynamics:cover:0, 黄色のテラコッタのカバー
thermaldynamics:cover:0, 黄緑色のテラコッタのカバー
thermaldynamics:cover:0, 桃色のテラコッタのカバー
thermaldynamics:cover:0, 灰色のテラコッタのカバー
thermaldynamics:cover:0, 薄灰色のテラコッタのカバー
thermaldynamics:cover:0, 青緑色のテラコッタのカバー
thermaldynamics:cover:0, 紫色のテラコッタのカバー
thermaldynamics:cover:0, 青色のテラコッタのカバー
thermaldynamics:cover:0, 茶色のテラコッタのカバー
thermaldynamics:cover:0, 緑色のテラコッタのカバー
thermaldynamics:cover:0, 赤色のテラコッタのカバー
thermaldynamics:cover:0, 黒色のテラコッタのカバー
thermaldynamics:cover:0, 白色の色付きガラス板のカバー
thermaldynamics:cover:0, 橙色の色付きガラス板のカバー
thermaldynamics:cover:0, 赤紫色の色付きガラス板のカバー
thermaldynamics:cover:0, 空色の色付きガラス板のカバー
thermaldynamics:cover:0, 黄色の色付きガラス板のカバー
thermaldynamics:cover:0, 黄緑色の色付きガラス板のカバー
thermaldynamics:cover:0, 桃色の色付きガラス板のカバー
thermaldynamics:cover:0, 灰色の色付きガラス板のカバー
thermaldynamics:cover:0, 薄灰色の色付きガラス板のカバー
thermaldynamics:cover:0, 青緑色の色付きガラス板のカバー
thermaldynamics:cover:0, 紫色の色付きガラス板のカバー
thermaldynamics:cover:0, 青色の色付きガラス板のカバー
thermaldynamics:cover:0, 茶色の色付きガラス板のカバー
thermaldynamics:cover:0, 緑色の色付きガラス板のカバー
thermaldynamics:cover:0, 赤色の色付きガラス板のカバー
thermaldynamics:cover:0, 黒色の色付きガラス板のカバー
thermaldynamics:cover:0, アカシアの葉のカバー
thermaldynamics:cover:0, ダークオークの葉のカバー
thermaldynamics:cover:0, アカシアの原木のカバー
thermaldynamics:cover:0, ダークオークの原木のカバー
thermaldynamics:cover:0, アカシアの木材の階段のカバー
thermaldynamics:cover:0, ダークオークの木材の階段のカバー
thermaldynamics:cover:0, スライムブロックのカバー
thermaldynamics:cover:0, プリズマリンのカバー
thermaldynamics:cover:0, プリズマリンレンガのカバー
thermaldynamics:cover:0, ダークプリズマリンのカバー
thermaldynamics:cover:0, シーランタンのカバー
thermaldynamics:cover:0, 干草の俵のカバー
thermaldynamics:cover:0, テラコッタのカバー
thermaldynamics:cover:0, 石炭ブロックのカバー
thermaldynamics:cover:0, 氷塊のカバー
thermaldynamics:cover:0, 赤砂岩のカバー
thermaldynamics:cover:0, 模様入りの赤砂岩のカバー
thermaldynamics:cover:0, 滑らかな赤い砂岩のカバー
thermaldynamics:cover:0, 赤砂岩の階段のカバー
thermaldynamics:cover:0, 赤砂岩のハーフブロックのカバー
thermaldynamics:cover:0, プルプァブロックのカバー
thermaldynamics:cover:0, プルプァの柱のカバー
thermaldynamics:cover:0, プルプァの階段のカバー
thermaldynamics:cover:0, プルプァのハーフブロックのカバー
thermaldynamics:cover:0, エンドストーンレンガのカバー
thermaldynamics:cover:0, マグマブロックのカバー
thermaldynamics:cover:0, ネザーウォートブロックのカバー
thermaldynamics:cover:0, 赤いネザーレンガのカバー
thermaldynamics:cover:0, 骨ブロックのカバー
thermaldynamics:cover:0, オブザーバーのカバー
thermaldynamics:cover:0, 白色の彩釉テラコッタのカバー
thermaldynamics:cover:0, 橙色の彩釉テラコッタのカバー
thermaldynamics:cover:0, 赤紫色の彩釉テラコッタのカバー
thermaldynamics:cover:0, 空色の彩釉テラコッタのカバー
thermaldynamics:cover:0, 黄色の彩釉テラコッタのカバー
thermaldynamics:cover:0, 黄緑色の彩釉テラコッタのカバー
thermaldynamics:cover:0, 桃色の彩釉テラコッタのカバー
thermaldynamics:cover:0, 灰色の彩釉テラコッタのカバー
thermaldynamics:cover:0, 薄灰色の彩釉テラコッタのカバー
thermaldynamics:cover:0, 青緑色の彩釉テラコッタのカバー
thermaldynamics:cover:0, 紫色の彩釉テラコッタのカバー
thermaldynamics:cover:0, 青色の彩釉テラコッタのカバー
thermaldynamics:cover:0, 茶色の彩釉テラコッタのカバー
thermaldynamics:cover:0, 緑色の彩釉テラコッタのカバー
thermaldynamics:cover:0, 赤色の彩釉テラコッタのカバー
thermaldynamics:cover:0, 黒色の彩釉テラコッタのカバー
thermaldynamics:cover:0, 白色のコンクリートのカバー
thermaldynamics:cover:0, 橙色のコンクリートのカバー
thermaldynamics:cover:0, 赤紫色のコンクリートのカバー
thermaldynamics:cover:0, 空色のコンクリートのカバー
thermaldynamics:cover:0, 黄色のコンクリートのカバー
thermaldynamics:cover:0, 黄緑色のコンクリートのカバー
thermaldynamics:cover:0, 桃色のコンクリートのカバー
thermaldynamics:cover:0, 灰色のコンクリートのカバー
thermaldynamics:cover:0, 薄灰色のコンクリートのカバー
thermaldynamics:cover:0, 青緑色のコンクリートのカバー
thermaldynamics:cover:0, 紫色のコンクリートのカバー
thermaldynamics:cover:0, 青色のコンクリートのカバー
thermaldynamics:cover:0, 茶色のコンクリートのカバー
thermaldynamics:cover:0, 緑色のコンクリートのカバー
thermaldynamics:cover:0, 赤色のコンクリートのカバー
thermaldynamics:cover:0, 黒色のコンクリートのカバー
thermaldynamics:cover:0, 白色のコンクリートパウダーのカバー
thermaldynamics:cover:0, 橙色のコンクリートパウダーのカバー
thermaldynamics:cover:0, 赤紫色のコンクリートパウダーのカバー
thermaldynamics:cover:0, 空色のコンクリートパウダーのカバー
thermaldynamics:cover:0, 黄色のコンクリートパウダーのカバー
thermaldynamics:cover:0, 黄緑色のコンクリートパウダーのカバー
thermaldynamics:cover:0, 桃色のコンクリートパウダーのカバー
thermaldynamics:cover:0, 灰色のコンクリートパウダーのカバー
thermaldynamics:cover:0, 薄灰色のコンクリートパウダーのカバー
thermaldynamics:cover:0, 青緑色のコンクリートパウダーのカバー
thermaldynamics:cover:0, 紫色のコンクリートパウダーのカバー
thermaldynamics:cover:0, 青色のコンクリートパウダーのカバー
thermaldynamics:cover:0, 茶色のコンクリートパウダーのカバー
thermaldynamics:cover:0, 緑色のコンクリートパウダーのカバー
thermaldynamics:cover:0, 赤色のコンクリートパウダーのカバー
thermaldynamics:cover:0, 黒色のコンクリートパウダーのカバー
thermaldynamics:cover:0, 銅鉱石のカバー
thermaldynamics:cover:0, 錫鉱石のカバー
thermaldynamics:cover:0, 銀鉱石のカバー
thermaldynamics:cover:0, 鉛鉱石のカバー
thermaldynamics:cover:0, アルミニウム鉱石のカバー
thermaldynamics:cover:0, ニッケル鉱石のカバー
thermaldynamics:cover:0, プラチナ鉱石のカバー
thermaldynamics:cover:0, イリジウム鉱石のカバー
thermaldynamics:cover:0, マナ含浸鉱石のカバー
thermaldynamics:cover:0, 含油砂のカバー
thermaldynamics:cover:0, 含油頁岩のカバー
thermaldynamics:cover:0, 励起レッドストーン鉱石のカバー
thermaldynamics:cover:0, 活性化ネザーラックのカバー
thermaldynamics:cover:0, 共振エンドストーンのカバー
thermaldynamics:cover:0, 含油砂のカバー
thermaldynamics:cover:0, 銅ブロックのカバー
thermaldynamics:cover:0, 錫ブロックのカバー
thermaldynamics:cover:0, 銀ブロックのカバー
